sats,hdop,jump_m,alt_err,accel_vib,gyro_mag,trust
11,3.747854514350735,3.4516944180496916,2.729266452043176,0.017170032839900002,1.4851865475737398,0.9157773434937466
9,2.529486484718669,1.8441636957417789,2.962968815046038,0.03162784219751684,1.2422375445362688,0.8772200925129461
7,3.130113560959156,3.2985450786141994,2.110525371732346,0.9062298799537953,85.19570108871984,0.6290758229567429
7,2.768945276079537,1.6615806861133802,3.591701732123597,0.028279858696031085,4.2377506160989205,0.8378081324524003
12,2.535655826964562,49.44434597069322,21.763494739464917,0.003930944478750676,3.307393875073425,0.2656238580912371
15,2.3852799708823236,3.5884441296882947,5.407897142564879,1.441859577016763,90.30790690639552,0.7931680991050212
11,5.606308219084075,56.71133874040052,24.317871441150622,0.005499660493598385,4.260543305535837,0.05944501762931313
10,3.3595727113727514,1.8662217752279902,0.9805364835085424,0.7322799894905987,87.30636421346023,0.650479515104802
10,4.981974223131976,4.04526475709189,2.1896362300765713,0.001478175988845898,4.492733506534272,0.7439573917475384
6,3.3781050676091526,0.6431389977535434,0.6812401075418444,0.04131689946946793,4.189190541997422,0.796322686241012
15,5.341966187669798,4.378372277388907,6.1972355576687335,0.32810011150463947,150.0702488790835,0.5929245710248332
13,4.888665860470991,0.24190240947183472,0.5273433199143972,0.020331405106590313,0.8557247053871009,0.8999550758203406
8,5.797902088566767,31.265431732638948,13.58633626669738,0.049600711407307464,4.306004213022999,0.2536894170911024
5,5.980989520999811,4.7796188036396225,4.5731824452729475,1.3154038431547914,80.06101814016813,0.4220457293664404
9,2.466454919933534,1.542836191000574,2.4545374335503367,0.034327742849784786,3.9481265896795104,0.9025718689942231
15,5.3228980418802525,0.35266915259741183,0.6648758209538811,0.6758644779798828,101.75642547709914,0.710247452035325
6,1.3791351366175952,66.72249890721606,29.853821750394573,0.03671195491781547,2.9933151433962113,0.03755731315632003
14,2.434450259623284,2.391648505888964,4.525682415111382,0.024018958709638074,1.319140674257067,0.9435968751480752
15,1.8109170294131673,3.341098008016817,5.259023046971598,1.2326472153812749,66.90352692246984,0.7942801519869872
11,4.234109253492669,2.6517366257731814,2.165401165069186,1.097215952312378,174.96972570009865,0.5536045071603859
10,1.4545129452380336,3.522207319186093,2.07885727302162,0.04615761294944915,3.254102073267116,0.9334471237156329
11,4.1119855181382015,0.5897577375165103,1.6467204203320478,0.018139483149824165,1.3878819669065394,0.845947014777009
15,4.464911992895569,0.8248382861438724,0.5906737997318084,0.022285924611479276,0.7845963555183688,0.9541513720487799
13,5.824252714854226,4.002789374474594,3.0929083562974538,0.37966141255133534,131.44944931056938,0.61032425809758
12,2.423301197932084,0.8509935449690192,1.5755936685055747,0.502656006057637,57.04213515269686,0.7680220385475299
14,3.884377013826355,4.515133043345806,5.996132373399959,0.023433217676998904,3.747192908683342,0.9047574492516204
12,2.051300763531836,0.48977312358771896,3.550326415539573,1.4980868673804975,87.31235618383641,0.7817349352094917
7,2.5367233618124074,21.870782604640446,12.023934564180255,0.04818648896014161,1.3591028785656556,0.4035862296790272
11,5.2588330020336675,3.5715785846072534,5.475051282607245,0.012517733900368533,1.6470342040655601,0.7818735507309437
15,5.554511488276686,3.264543236674239,3.7200918190349546,0.005907924497699041,0.3811761284428805,0.894735845453436
5,4.260107702938285,2.407748121576445,5.303818031252185,0.033172470087006405,2.8687140424481186,0.7070774843246088
15,5.289485151625726,3.3395719284194074,3.4051669631179466,1.0302305561826868,39.41074502897311,0.6234268267943858
13,1.168410413108203,3.516051684854431,3.0121630134130966,0.011726178163444663,0.5291497875598639,1.0
9,1.0601843916127223,4.2337314731734565,4.35736393464227,0.03830181879141778,1.73925005138486,0.9468540298601956
5,3.420835321724183,50.10212789189263,24.149855052836998,0.02404676560565086,0.15753119998503817,0.04717489645749771
7,1.6557780615774735,43.74791507026279,18.033852392651873,0.022175375782699708,2.3442707740040487,0.3294472590447625
10,2.7126911413052137,36.44500761355671,15.17978931921657,0.36882638539108203,176.38232598056388,0.41899128961253174
10,5.488161602142868,75.5433837883208,32.66901574386955,0.025871773975798165,4.18904784505805,0.0
9,5.108603313942491,34.37989659248644,16.290409774166235,0.028446578335367984,3.390055217583574,0.2587672399391864
9,4.498105026712991,71.9623174028873,29.346132487662498,0.2812200764253079,162.36305568465883,0.15774298667826972
15,4.98678609100501,1.74658251080127,4.109925970833179,0.8603557634754462,47.177499232691176,0.6651274122779999
7,3.7324268401240124,4.508829427157936,2.723161507497272,0.9256925226826791,147.68971827248754,0.5961099401066662
12,4.787918749267885,1.146312027099499,3.1471752015009766,0.22497582691567433,152.7798493847375,0.6765466170153734
5,4.92203724584264,0.6675479457025113,5.073783023912628,1.0446694194432797,178.95217432626674,0.45465013298353113
6,3.0640240452943104,2.6468235099326236,1.2255198461228096,0.4550352469138474,80.70924592434939,0.4995042343840798
13,4.083338941062057,2.5993121602859617,3.318106047704564,0.030701572280272045,4.45206932685565,0.9416191954477009
6,4.298171793839238,3.3818489824348323,4.581104676535952,0.537108053038978,128.3619960185718,0.48742902718662895
5,2.963457962928214,2.0015836937737896,2.1145986083458412,1.437920216899068,33.94669389638926,0.5545340069781489
7,3.1756066650009207,0.04008799649268868,1.8861657718771816,0.04492231883374248,0.4625587280300325,0.8684117616476795
5,5.20339273825761,0.17696073404330104,2.2088183646740864,0.01606924759736051,0.4953751863161049,0.7248497460690299
12,1.6605355325531965,4.217606312009593,4.947304157955422,0.4219086737521504,112.19184234645218,0.7623070948741199
10,1.031436425381012,3.4431375367955726,4.5419191177236815,0.03179412314717449,0.5078602821029515,0.940815349859526
7,4.541089026730994,3.6643336566524902,5.3544419868598165,0.021406004533229935,1.5380187810865382,0.7761520510860561
